proj_no,proj_name,loc_desc,work_desc,category,category_norm,asset_type,year,lat,lon
CB000077,Library Masterplan Implementation,Bedford Library,Needs assessment,Buildings,Buildings,(unspecified),2017,44.729286,-63.655323
CB000077,Library Masterplan Implementation,Dartmouth North Community Centre,Consulting,Buildings,Buildings,(unspecified),2017,44.683985,-63.588943
CB000077,Library Masterplan Implementation,Halifax North Memorial Library,Consulting,Buildings,Buildings,(unspecified),2017,44.654142,-63.585682
CB000077,Library Masterplan Implementation,Keshen Goodman Library,Consulting,Buildings,Buildings,(unspecified),2017,44.658696,-63.666814
CB000079,Sambro/Harrietsfield Fire Station,Sambro/Harrietsfield Fire Station,Replacement Fire Station,Buildings,Buildings,(unspecified),2017,44.476723,-63.614795
CBW00978,Central Library Replacement,Central Library,Renovations and Audio Visual system,Buildings,Buildings,(unspecified),2017,44.643043,-63.575327
CBX01046,Halifax City Hall and Grand Parade Restoration,Halifax City Hall,Mechanical and electrical upgrades,Buildings,Buildings,(unspecified),2017,44.648954,-63.575239
CBX01154,Accessibility - HRM Facilities,Scotiabank Centre,Seating Handrails,Buildings,Buildings,(unspecified),2017,44.648206,-63.576739
CBX01157,Alderney Gate Recapitalization,Alderney Gate,Building Recapitalization,Buildings,Buildings,(unspecified),2017,44.664396,-63.568865
CBX01162,Environmental Remediation/Building Demolition,Former Arby's Restaurant Bedford,Demolition,Buildings,Buildings,(unspecified),2017,44.740286,-63.655171
CBX01162,Environmental Remediation/Building Demolition,Former Sackville Centennial School,Demolition,Buildings,Buildings,(unspecified),2017,44.767368,-63.676264
CBX01165,Regional Library Facility Upgrade,Keshen Goodman Library,Interior renovations,Buildings,Buildings,(unspecified),2017,44.6588,-63.66693
CBX01170,HRM Depot Upgrades,Cowie Hill Depot,HRM Depot Upgrades,Buildings,Buildings,(unspecified),2017,44.626913,-63.625908
CBX01170,HRM Depot Upgrades,Mackintosh Depot,HRM Depot Upgrades,Buildings,Buildings,(unspecified),2017,44.665559,-63.621459
CBX01170,HRM Depot Upgrades,Thornhill Depot,HRM Depot Upgrades,Buildings,Buildings,(unspecified),2017,44.690695,-63.5914
CBX01170,HRM Depot Upgrades,Turner Drive Depot,HRM Depot Upgrades,Buildings,Buildings,(unspecified),2017,44.711368,-63.596793
CBX01269,Mechanical,Burnsdie Transit Centre,HVAC replacement,Buildings,Buildings,(unspecified),2017,44.693076,-63.584569
CBX01269,Mechanical,Dartmouth Ferry Terminal,HVAC upgrades,Buildings,Buildings,(unspecified),2017,44.663994,-63.569358
CBX01269,Mechanical,Halifax Ferry Terminal,HVAC upgrades,Buildings,Buildings,(unspecified),2017,44.649722,-63.571608
CBX01269,Mechanical,North Branch Library,HVAC replacement,Buildings,Buildings,(unspecified),2017,44.654203,-63.585745
CBX01270,Structural Upgrades,Fleming Cottage,Exterior repairs,Buildings,Buildings,(unspecified),2017,44.630553,-63.602973
CBX01272,Roof Recapitalization,Acadia School,Roof repairs,Buildings,Buildings,(unspecified),2017,44.768693,-63.688158
CBX01272,Roof Recapitalization,Dartmouth North Community Centre,Roof Repairs,Buildings,Buildings,(unspecified),2017,44.684019,-63.588758
CBX01272,Roof Recapitalization,Evergreen House,Roof repairs,Buildings,Buildings,(unspecified),2017,44.666583,-63.55996
CBX01272,Roof Recapitalization,Halifax Ferry Terminal,Roof repairs,Buildings,Buildings,(unspecified),2017,44.64972,-63.571691
CBX01272,Roof Recapitalization,Northbrook Community Centre,Roof Repairs,Buildings,Buildings,(unspecified),2017,44.67686,-63.581991
CBX01272,Roof Recapitalization,St.St. Margaret's Centre,Roof repairs,Buildings,Buildings,(unspecified),2017,44.706916,-63.857987
CBX01272,Roof Recapitalization,Upper Hammonds Plains Community Centre,Roof repairs,Buildings,Buildings,(unspecified),2017,44.75234,-63.825895
CBX01272,Roof Recapitalization,Wallace Lucas Community Centre,Roof Repairs,Buildings,Buildings,(unspecified),2017,44.762402,-63.723921
CDG00493,Shubenacadie Greenway Trail,Shubenacadie Greenway Trail,Site work and landscapping,Buildings,Buildings,(unspecified),2017,44.701856,-63.553465
CB000002,Multi-District Facilities (MDF)-Upgrades,Spryfield Lions Arena,Spryfield Lions Arena structural upgrade,Buildings,Buildings,(unspecified),2018,44.607918,-63.60828
CB000002,Multi-District Facilities (MDF)-Upgrades,Spryfield Lions Arena,Spryfield Lions Arena structural upgrade,Buildings,Buildings,(unspecified),2018,44.607918,-63.60828
CB000002,Multi-District Facilities (MDF)-Upgrades,St. Margaret's Centre,St. Margaret's Centre pool,Buildings,Buildings,(unspecified),2018,44.706883,-63.858154
CB000002,Multi-District Facilities (MDF)-Upgrades,St. Margaret's Centre,St. Margaret's Centre pool,Buildings,Buildings,(unspecified),2018,44.706883,-63.858154
CB000006,Dartmouth Sportsplex Revitalization,Dartmouth Sportsplex,"Completion of tender (building envelope, mechanical and electrical systems, interiors, signage, fitness equipment, furnitures, fixtures and equipment (FFE), commissioning)",Buildings,Buildings,(unspecified),2018,44.669349,-63.575153
CB000006,Dartmouth Sportsplex Revitalization,Dartmouth Sportsplex,"Completion of tender (building envelope, mechanical and electrical systems, interiors, signage, fitness equipment, furnitures, fixtures and equipment (FFE), commissioning)",Buildings,Buildings,(unspecified),2018,44.669349,-63.575153
CB000011,St. Andrew's Community Centre Renovation,St. Andrew's Community Centre,"Demolition of existing building, Issue construction tender and begin construction",Buildings,Buildings,(unspecified),2018,44.654673,-63.622723
CB000011,St. Andrew's Community Centre Renovation,St. Andrew's Community Centre,"Demolition of existing building, Issue construction tender and begin construction",Buildings,Buildings,(unspecified),2018,44.654673,-63.622723
CB000028,Scotiabank Centre,Scotiabank Centre,Exterior repairs,Buildings,Buildings,(unspecified),2018,44.648119,-63.577178
CB000028,Scotiabank Centre,Scotiabank Centre,"Replace ice slab, Exterior repairs",Buildings,Buildings,(unspecified),2018,44.648119,-63.577178
CB000028,Scotiabank Centre,Scotiabank Centre,"Replace ice slab, Exterior repairs",Buildings,Buildings,(unspecified),2018,44.648119,-63.577178
CB000028,Scotiabank Centre,Scotiabank Centre,Exterior repairs,Buildings,Buildings,(unspecified),2018,44.648119,-63.577178
CB000032,Power House Recapitalization,1606 Bell Road,"Interior fit up including new reception area, meeting spaces, kitchen, washroom facilities and offices.",Buildings,Buildings,(unspecified),2018,44.713925,-63.678068
CB000032,Power House Recapitalization,1606 Bell Road,"Interior fit up including new reception area, meeting spaces, kitchen, washroom facilities and offices.",Buildings,Buildings,(unspecified),2018,44.713925,-63.678068
CB000045,Cole Harbour Place,Cole Harbour Place,"New ice slab and dasher boards in Scotia One, New reflective ceiling and misc. updates for structural work",Buildings,Buildings,(unspecified),2018,44.683955,-63.489769
CB000045,Cole Harbour Place,Cole Harbour Place,"New ice slab and dasher boards in Scotia One, New reflective ceiling and misc. updates for structural work",Buildings,Buildings,(unspecified),2018,44.683955,-63.489769
CB000047,Corporate Accommodations,Acadia Centre,Acadia Centre - Bedford,Buildings,Buildings,(unspecified),2018,44.768659,-63.688051
CB000047,Corporate Accommodations,Acadia Centre,Acadia Centre - Bedford,Buildings,Buildings,(unspecified),2018,44.768659,-63.688051
CB000047,Corporate Accommodations,Alderney Gate,"Parks & Recreation - Alderney 6th Floor, Dartmouth, Director Suites - Alderney 6th Floor, Dartmouth",Buildings,Buildings,(unspecified),2018,44.664396,-63.568865
CB000047,Corporate Accommodations,Alderney Gate,"Parks & Recreation - Alderney 6th Floor, Dartmouth, Director Suites - Alderney 6th Floor, Dartmouth",Buildings,Buildings,(unspecified),2018,44.664396,-63.568865
CB000047,Corporate Accommodations,Queens Square,"Human Resources - Queens Square, Dartmouth",Buildings,Buildings,(unspecified),2018,44.665485,-63.569021
CB000047,Corporate Accommodations,Queens Square,"Human Resources - Queens Square, Dartmouth",Buildings,Buildings,(unspecified),2018,44.665485,-63.569021
CB000049,Dartmouth Multi-Pad,Dartmouth Multi-Pad,Planned Life Cycle cost,Buildings,Buildings,(unspecified),2018,44.70194,-63.578128
CB000049,Dartmouth Multi-Pad,Dartmouth Multi-Pad,Planned Life Cycle cost,Buildings,Buildings,(unspecified),2018,44.70194,-63.578128
CB000052,"Fire Station 2, University Ave. Recapitalization",Fire Station 2 - University Avenue,"Second floor renovations, crew accommodations, kitchen upgrades, training room and fitness area, improved exiting, and temporary accommodations to maintain service levels",Buildings,Buildings,(unspecified),2018,44.63799,-63.585252
CB000052,"Fire Station 2, University Ave. Recapitalization",Fire Station 2 - University Avenue,"Second floor renovations, crew accommodations, kitchen upgrades, training room and fitness area, improved exiting, and temporary accommodations to maintain service levels",Buildings,Buildings,(unspecified),2018,44.63799,-63.585252
CB000060,Sackville Sports Stadium,Sackville Sports Stadium,"Front desk upgrades, Hard tile pool area, Change room upgrade, Paint over ice structural ceiling joists",Buildings,Buildings,(unspecified),2018,44.772907,-63.673625
CB000060,Sackville Sports Stadium,Sackville Sports Stadium,"Front desk upgrades, Hard tile pool area, Change room upgrade, Paint over ice structural ceiling joists",Buildings,Buildings,(unspecified),2018,44.772907,-63.673625
CB000064,BMO Centre,BMO Centre,"Condenser tower replacement, Rebuild machine gate - Arena A, Upgrade Wi-fi coverage, Floor cleaner, Reel Clean system for dressing rooms, Merry Chef for canteen, Replace beach volleyball posts",Buildings,Buildings,(unspecified),2018,44.725131,-63.705056
CB000064,BMO Centre,BMO Centre,"Condenser tower replacement, Rebuild machine gate - Arena A, Upgrade Wi-fi coverage, Floor cleaner, Reel Clean system for dressing rooms, Merry Chef for canteen, Replace beach volleyball posts",Buildings,Buildings,(unspecified),2018,44.725131,-63.705056
CB000073,Metropark Upgrades,1554 Hollis Street,Work plan is based upon maintenance items as recommended to HRM by the operator,Buildings,Buildings,(unspecified),2018,44.645256,-63.572158
CB000073,Metropark Upgrades,1554 Hollis Street,Work plan is based upon maintenance items as recommended to HRM by the operator,Buildings,Buildings,(unspecified),2018,44.645256,-63.572158
CB000075,Dartmouth North Community Centre Upgrades,Dartmouth North Community Centre,Phase 2 - Interior â€“ Renovation of the interior of the facility to improve service delivery including:,Buildings,Buildings,(unspecified),2018,44.683957,-63.588601
CB000075,Dartmouth North Community Centre Upgrades,Dartmouth North Community Centre,Phase 2 - Interior â€“ Renovation of the interior of the facility to improve service delivery including:,Buildings,Buildings,(unspecified),2018,44.683957,-63.588601
CB000079,Sambro/Harrietsfield Fire Station,Sambro/Harrietsfield Fire Station,Design-Build new replacement fire station,Buildings,Buildings,(unspecified),2018,44.476723,-63.614795
CB000079,Sambro/Harrietsfield Fire Station,Sambro/Harrietsfield Fire Station,Design-Build new replacement fire station,Buildings,Buildings,(unspecified),2018,44.476723,-63.614795
CB000080,Sheet Harbour Rec Centre,Sheet Harbour Recreation Centre,Concept planning,Buildings,Buildings,(unspecified),2018,44.926766,-62.510766
CB000080,Sheet Harbour Rec Centre,Sheet Harbour Recreation Centre,Concept planning,Buildings,Buildings,(unspecified),2018,44.926766,-62.510766
CB000086,Central Library Replacement,Spring Garden Road Central Library,Installation of a Pylon Sign at the Spring Garden Road Central Library,Buildings,Buildings,(unspecified),2018,44.643043,-63.575327
CB000086,Central Library Replacement,Spring Garden Road Central Library,Installation of a Pylon Sign at the Spring Garden Road Central Library,Buildings,Buildings,(unspecified),2018,44.643043,-63.575327
CB000088,Fire Station Functional Improvements,Fire Station 14 - Second Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.685088,-63.543687
CB000088,Fire Station Functional Improvements,Fire Station 14 - Second Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.685088,-63.543687
CB000088,Fire Station Functional Improvements,Fire Station 3 - West Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.653629,-63.589909
CB000088,Fire Station Functional Improvements,Fire Station 3 - West Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.653629,-63.589909
CB000088,Fire Station Functional Improvements,Fire Station 4 - Duffus Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.665069,-63.609863
CB000088,Fire Station Functional Improvements,Fire Station 4 - Duffus Street,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.665069,-63.609863
CB000088,Fire Station Functional Improvements,Fire Station 5 - Bayers Road,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.653183,-63.628486
CB000088,Fire Station Functional Improvements,Fire Station 5 - Bayers Road,Fire station operational improvements,Buildings,Buildings,(unspecified),2018,44.653183,-63.628486
CB000089,MacKintosh Depot Replacement,MacKintosh Depot,Design,Buildings,Buildings,(unspecified),2018,44.665559,-63.621459
CB000089,MacKintosh Depot Replacement,MacKintosh Depot,Design,Buildings,Buildings,(unspecified),2018,44.665559,-63.621459
CBX01046,Halifax City Hall and Grand Parade Restoration,Halifax City Hall and Grand Parade,"Renovations of Level 1, Mechanical, electrical and exterior upgrades, Consulting",Buildings,Buildings,(unspecified),2018,44.648954,-63.575239
CBX01046,Halifax City Hall and Grand Parade Restoration,Halifax City Hall and Grand Parade,"Renovations of Level 1, Mechanical, electrical and exterior upgrades, Consulting",Buildings,Buildings,(unspecified),2018,44.648954,-63.575239
CBX01154,Accessibility - HRM Facilities,Captain William Spry Community Centre,Pool Pod - Captain William Spry Community Centre,Buildings,Buildings,(unspecified),2018,44.608532,-63.617639
CBX01154,Accessibility - HRM Facilities,Captain William Spry Community Centre,Pool Pod - Captain William Spry Community Centre,Buildings,Buildings,(unspecified),2018,44.608532,-63.617639
CBX01157,Alderney Gate Recapitalization,Alderney Gate,"Lobby refresh, Fire panel upgrade, Mechanical upgrades",Buildings,Buildings,(unspecified),2018,44.664396,-63.568865
CBX01157,Alderney Gate Recapitalization,Alderney Gate,"Lobby refresh, Fire panel upgrade, Mechanical upgrades",Buildings,Buildings,(unspecified),2018,44.664396,-63.568865
CBX01165,Regional Library Facility Upgrade,Alderney Gate Library,"Alderney Gate - consultant services, interior renovations, procurement of interior and exterior furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
CBX01165,Regional Library Facility Upgrade,Alderney Gate Library,"Alderney Gate - consultant services, interior renovations, procurement of interior and exterior furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
CBX01165,Regional Library Facility Upgrade,Dartmouth North Library,"Dartmouth North - interior renovations, procurement of interior furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
CBX01165,Regional Library Facility Upgrade,Dartmouth North Library,"Dartmouth North - interior renovations, procurement of interior furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
CBX01165,Regional Library Facility Upgrade,Halifax North Memorial Library,"Halifax North Memorial - consultant services, entry doors, interior renovations, procurement of furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
CBX01165,Regional Library Facility Upgrade,Halifax North Memorial Library,"Halifax North Memorial - consultant services, entry doors, interior renovations, procurement of furniture",Buildings,Buildings,(unspecified),2018,44.6588,-63.66693
